yig,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Nisoid,Nuclear Nisoid,Nasu-Nosu,Nesu-Nasu,Nesu,,,,,,
yih,Indo-European,Germanic,Northwest Germanic,West Germanic,High German,Middle-Modern High German,Modern High German,Yiddish,,,,,,,,,
yii,Pama-Nyungan,Yimidhirr-Yalanji-Yidinic,Yidinic,,,,,,,,,,,,,,
yij,Pama-Nyungan,South-West Pama-Nyungan,Pilbara,Ngayarda,Central Ngayarda,Yindjibarndi-Kurrama,,,,,,,,,,,
yik,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Nuclear Lisoid,Lisu-Laluba-Lavu,Laluba-Lavu,Lalo,Greater Lalo,Core Lalo,,,,,
yil,Pama-Nyungan,Ngarna,Southern Ngarna,Ngarru,,,,,,,,,,,,,
yim,Sino-Tibetan,Kuki-Chin-Naga,Naga,Angami-Ao,Aoic,Yimchingric,,,,,,,,,,,
yin,Austroasiatic,Khasi-Palaung,Palaungic,East Palaungic,Palaung-Riang,Riang,,,,,,,,,,,
yip,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,,,,,,,,,,,,,
yiq,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Lipo-Lolopo,Lipo-Micha,,,,,,,,,
yir,Nuclear Trans New Guinea,Central and South New Guinea,Greater Awyu,Awyu-Dumut,Awyu,Central and West Awyu,,,,,,,,,,,
yis,Nuclear Torricelli,Wapei-Palei,Yau-Yis,,,,,,,,,,,,,,
yit,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Nuclear Lisoid,Lisu-Laluba-Lavu,Laluba-Lavu,Lalo,,,,,,,
yiu,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Nisoid,Nuclear Nisoid,,,,,,,,,
yiv,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Nisoid,Nisu-Nyisu,Nisu,North Nisu,,,,,,,
yix,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Sani-Axi-Azhe-Azha,Sani-Axi-Azhe,Sani-Axi,,,,,,,,
yiy,Pama-Nyungan,Paman,Southwest Pama,Coastal Southwest Paman,,,,,,,,,,,,,
yiz,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Sani-Axi-Azhe-Azha,Sani-Axi-Azhe,Sani-Axi,,,,,,,,
yka,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Barito,Sama-Bajaw,,,,,,,,,,,,
ykg,Yukaghir,,,,,,,,,,,,,,,,
yki,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,South Halmahera-West New Guinea,Lower Mamberamo,Yoke-Pauwi,,,,,,,,,
ykk,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip linkage,Nuclear Papuan Tip linkage,North Papuan Mainland-D'Entrecasteaux,Are-Taupota,Taupotic,,,,,
ykl,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Highland Phula,Phowa,Hlepho-Phukha,Khlula-Zokhuo,,,,,,,
ykm,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Schouten,Siau,Sissano-Tumleo,Ali-Tumleo,,,,,
ykn,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Nuclear Lisoid,Lisu-Laluba-Lavu,Laluba-Lavu,Kuansi-Kuamasi-Sonaga,Kuansi-Kuamasi,,,,,,
yko,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Bantu A-B10-B20-B30,Sawabantu,Bengaic,Yasa-Ngumbi,,,,,,,
ykr,Nuclear Trans New Guinea,Greater Binanderean,Binanderean,,,,,,,,,,,,,,
ykt,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Mondzish,,,,,,,,,,,,,
yku,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Nuclear Lisoid,Lisu-Laluba-Lavu,Laluba-Lavu,Kuansi-Kuamasi-Sonaga,Kuansi-Kuamasi,,,,,,
yky,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Ubangi,Ngbandi-Mongoba-Kazibati,Ngbandic,Nuclear Ngbandic,,,,,,,,,
yla,Mongol-Langam,,,,,,,,,,,,,,,,
yle,,,,,,,,,,,,,,,,,
ylg,Ndu,Nuclear Ndu,,,,,,,,,,,,,,,
yli,Nuclear Trans New Guinea,Dani,Ngalik-Nduga,Yalic,,,,,,,,,,,,,
yll,Nuclear Torricelli,Wapei-Palei,Ningil-Yil,,,,,,,,,,,,,,
ylm,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Unclassified Lisoid,,,,,,,,,,
yln,Tai-Kadai,Kadaic,Eastern Kra,Buyang,Northern Buyang,,,,,,,,,,,,
ylo,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Unclassified Lisoid,,,,,,,,,,
ylr,Pama-Nyungan,Galgadungic,,,,,,,,,,,,,,,
ylu,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Huon Gulf,Markham,Lower Markham,Busu,,,,,
yly,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southern Melanesian,New Caledonian,Extreme Northern,Nyâlayu,,,,,,,
yma,Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,Eastern Kiranti,Upper Arun,Lohorung-Yamphu,,,,,,,,,,
ymb,Nuclear Torricelli,Kombio-Yambes,,,,,,,,,,,,,,,
ymc,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Highland Phula,Muji,Laghuu-Core Muji,Thopho-Core Muji,Core Muji,Nuclear Core Muji,Northern-Southern Muji,,,,
ymd,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Southern Loloish,Hanic,Ha-Ya,Akhaic,,,,,,,,
yme,Peba-Yagua,Peba-Yameo,,,,,,,,,,,,,,,
ymg,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Kele (C.60),,,,,,,,,
ymh,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Unclassified Lisoid,,,,,,,,,,
ymi,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Highland Phula,Muji,,,,,,,,,
ymk,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Northeast Coastal Bantu,Coastal NEC Bantu,Sabaki-Swahili,Swahili (G.40),,,,,
yml,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip linkage,Nuclear Papuan Tip linkage,North Papuan Mainland-D'Entrecasteaux,Bwaidoga,Iamalelic,,,,,
ymm,Afro-Asiatic,Cushitic,East Cushitic,Lowland East Cushitic,Southern Lowland East Cushitic,Nuclear Lowland East Cushitic,Omo-Tana,Eastern Omo-Tana,Somalic,,,,,,,,
ymn,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Sarmi-Jayapura Bay,Sarmi,,,,,,,
ymo,Nuclear Torricelli,Wapei-Palei,Palai,Nuclear Palai,Yangum-Ambrak,Yangum,,,,,,,,,,,
ymp,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Huon Gulf,South Huon Gulf,Hote-Yamap,,,,,,
ymq,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Highland Phula,Muji,Laghuu-Core Muji,Thopho-Core Muji,Core Muji,,,,,,
ymr,Dravidian,South Dravidian,South Dravidian I,Tamil-Kannada,Tamil-Kota,Tamil-Toda,Tamil-Irula,Tamil-Kodagu,Tamil-Malayalam,,,,,,,,
ymx,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Highland Phula,Muji,Laghuu-Core Muji,Thopho-Core Muji,Core Muji,Nuclear Core Muji,Northern-Southern Muji,,,,
ymz,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Highland Phula,Muji,Laghuu-Core Muji,Thopho-Core Muji,Core Muji,Nuclear Core Muji,,,,,
yna,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Nisoid,Nuclear Nisoid,,,,,,,,,
ynd,Pama-Nyungan,Karnic,Central Karnic,Western Central Karnic,Yandruwandhic,,,,,,,,,,,,
yne,Sino-Tibetan,Unclassified Sino-Tibetan,,,,,,,,,,,,,,,
yng,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Ubangi,Sere-Ngbaka-Mba,Ngbaka-Mba,Ngbakaic,Western Ngbaka,Monzombo-Baka,Monzomboic,Kpala-Bakpa,,,,,
ynh,,,,,,,,,,,,,,,,,
ynk,Eskimo-Aleut,Eskimo,Yupik,,,,,,,,,,,,,,
ynl,Nuclear Trans New Guinea,Madang,Rai Coast,Nuru,,,,,,,,,,,,,
ynn,,,,,,,,,,,,,,,,,
yno,Tai-Kadai,Kam-Tai,Be-Tai,Daic,Central-Southwestern Tai,Wenma-Southwestern Tai,Sapa-Southwestern Tai,Southwestern Tai,Southwestern Tai P,Lue-Yong,,,,,,,
ynq,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,Samba Duru-Mumuye Yendang,Mumuye-Yandang,Yandang,Waka-Yendang-Teme,Waka-Yandang,,,,,,,
yns,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Yanzi (B.80),Kwilu-Umlaut,,,,,,,,
ynu,Tucanoan,Eastern Tucanoan,South Eastern Tucanoan,,,,,,,,,,,,,,
yob,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip linkage,Peripheral Papuan Tip,Central Papuan,Oumic,Magoric,,,,,
yog,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,Cagayan Valley,Ibanagic,Gaddangic,,,,,,,,,,
yoi,Japonic,Ryukyuan,Ryukyu Sud,Macro-Yaeyama,,,,,,,,,,,,,
yok,Yokutsan,General Yokuts,Nim Yokuts,,,,,,,,,,,,,,
yol,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Anglian,Mercian,Macro-English,,,,,,,,
yom,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Sira (B.40),Lumbuic,Bantu H12-16c,,,,,,,
yon,Nuclear Trans New Guinea,Central and South New Guinea,Ok-Oksapmin,Ok,Lowland,,,,,,,,,,,,
yor,Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,Yoruboid,Edekiri,Ede,Eastern Ede,Southeastern Ede,Nuclear Yoruba,Lucumi-Yoruba,,,,,,
yos,Sino-Tibetan,Kuki-Chin-Naga,Kuki-Chin,Peripheral Kuki-Chin,North Peripheral Kuki-Chin,Sizangic,,,,,,,,,,,
yot,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,Samba Duru-Mumuye Yendang,Mumuye-Yandang,Yandang,Bali-Kpasam,,,,,,,,
yox,Japonic,Ryukyuan,Amami,,,,,,,,,,,,,,
yoy,Tai-Kadai,Kam-Tai,Be-Tai,Daic,Central-Southwestern Tai,Wenma-Southwestern Tai,Sapa-Southwestern Tai,Southwestern Tai,Sputhwestern Thai PH,Lao-Thai,,,,,,,
ypa,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Riverine Phula,Upriver Riverine Phula,,,,,,,,,
ypb,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Highland Phula,Phowa,Ani-Labo,,,,,,,,
ypg,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Riverine Phula,Upriver Riverine Phula,Pholic,,,,,,,,
yph,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Riverine Phula,Downriver Riverine Phula,Phupha-Alugu,,,,,,,,
ypm,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Highland Phula,Muji,Laghuu-Core Muji,Thopho-Core Muji,Core Muji,Nuclear Core Muji,Bokha-Phuma,,,,
ypn,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Highland Phula,Phowa,Ani-Labo,,,,,,,,
ypo,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Riverine Phula,Upriver Riverine Phula,Pholic,,,,,,,,
ypp,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Riverine Phula,Downriver Riverine Phula,Phupa-Phuza,,,,,,,,
ypz,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Riverine Phula,Downriver Riverine Phula,Phupa-Phuza,,,,,,,,
yra,,,,,,,,,,,,,,,,,
yrb,Yareban,,,,,,,,,,,,,,,,
yre,Mande,Eastern Mande,Southeastern Mande,Guro-Tura,Guro-Dan,Guro-Yaoure,,,,,,,,,,,
yri,,,,,,,,,,,,,,,,,
yrk,Uralic,Samoyedic,Core Samoyedic,Enets-Nenets,,,,,,,,,,,,,
yrl,Tupian,Tupi-Guarani,Subgroup III,,,,,,,,,,,,,,
yrn,Tai-Kadai,Kadaic,Eastern Kra,Buyang,,,,,,,,,,,,,
yrs,Austronesian,,,,,,,,,,,,,,,,
yrw,Nuclear Trans New Guinea,Madang,Croisilles,Numugenan,Yarawata-Parawen-Ukuriguma,,,,,,,,,,,,
ysd,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Kazhou-Samu,,,,,,,,,,,
ysg,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Nuclear Lisoid,Lisu-Laluba-Lavu,Laluba-Lavu,Kuansi-Kuamasi-Sonaga,,,,,,,
ysl,Sign Languages,,,,,,,,,,,,,,,,
ysn,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Sani-Axi-Azhe-Azha,Sani-Axi-Azhe,,,,,,,,,
yso,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,,,,,,,,,,,
ysp,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Lipo-Lolopo,,,,,,,,,,
ysr,Eskimo-Aleut,Eskimo,Yupik,,,,,,,,,,,,,,
yss,Sepik,Sepik Tama,Mayo-Pasi,,,,,,,,,,,,,,
ysy,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Nisoid,Nuclear Nisoid,Nasu-Nosu,Nesu-Nasu,Nasu-Gepu,,,,,,
yta,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Nuclear Lisoid,Lisu-Laluba-Lavu,Laluba-Lavu,,,,,,,,
ytl,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Nuclear Lisoid,,,,,,,,,,
ytp,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Highland Phula,Muji,Laghuu-Core Muji,Thopho-Core Muji,,,,,,,
ytw,Nuclear Trans New Guinea,Finisterre-Huon,Finisterre-Saruwaged,Yupna,,,,,,,,,,,,,
yua,Mayan,Yucatecan-Core Mayan,Yucatecan,Yucatec-Lacandon,,,,,,,,,,,,,
yub,Pama-Nyungan,Yugambalic,Yugambal-Bigambal,,,,,,,,,,,,,,
yuc,,,,,,,,,,,,,,,,,
yud,Afro-Asiatic,Semitic,West Semitic,Central Semitic,Arabian,Arabic,North African Arabic,,,,,,,,,,
yue,Sino-Tibetan,Sinitic,South Chinese,,,,,,,,,,,,,,
yuf,Cochimi-Yuman,Yuman,General Yuman,River Yuman,,,,,,,,,,,,,
yui,Tucanoan,Eastern Tucanoan,Eastern Eastern Tucanoan,Eastern Eastern Tucanoan II,Pisamira-Yuruti,Tuyuca-Yuruti,,,,,,,,,,,
yuj,Pauwasi,Eastern Pauwasi,,,,,,,,,,,,,,,
yuk,Yuki-Wappo,,,,,,,,,,,,,,,,
yul,Central Sudanic,Sara-Bongo-Bagirmi,SBB Occidental,,,,,,,,,,,,,,
yum,Cochimi-Yuman,Yuman,General Yuman,River Yuman,,,,,,,,,,,,,
yun,Atlantic-Congo,Volta-Congo,North Volta-Congo,Gur,Central Gur,Waja-Jen,Bena-Mboi,Bena,,,,,,,,,
yup,Cariban,Opon-Yukpan,Yukpan,,,,,,,,,,,,,,
yuq,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup II,,,,,,,,,,,,,,
yur,Algic,,,,,,,,,,,,,,,,
yus,,,,,,,,,,,,,,,,,
yut,Nuclear Trans New Guinea,Finisterre-Huon,Finisterre-Saruwaged,Yupna,Kewieng-Bonkiman-Nokopo,,,,,,,,,,,,
yuu,Yeniseian,Northern Yeniseian,,,,,,,,,,,,,,,
yuw,Nuclear Trans New Guinea,Finisterre-Huon,Finisterre-Saruwaged,Uruwa,,,,,,,,,,,,,
yux,Yukaghir,,,,,,,,,,,,,,,,
yuy,Mongolic,Southern Periphery Mongolic,,,,,,,,,,,,,,,
yuz,,,,,,,,,,,,,,,,,
yva,Yawa,,,,,,,,,,,,,,,,
yvt,Arawakan,Northern Maipuran,Inland Northern Maipuran,,,,,,,,,,,,,,
ywa,Sepik,Sepik Tama,Mayo-Pasi,Yimin-Bel,,,,,,,,,,,,,
ywl,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Nuclear Lisoid,Lisu-Laluba-Lavu,Laluba-Lavu,Lalo,Greater Lalo,Core Lalo,Central-Western Lalo,,,,
ywn,Panoan,Mainline Pano,Pano Nawa,Headwaters,Yaminawa Complex,,,,,,,,,,,,
ywq,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Nisoid,Nuclear Nisoid,Nasu-Nosu,Nesu-Nasu,Nasu-Gepu,,,,,,
ywr,Nyulnyulan,Eastern (Nyulnyulan),Yawuric,,,,,,,,,,,,,,
ywt,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Nuclear Lisoid,Lisu-Laluba-Lavu,Laluba-Lavu,Lalo,Greater Lalo,Core Lalo,Central-Western Lalo,,,,
ywu,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Nisoid,Nuclear Nisoid,Nasu-Nosu,Nesu-Nasu,Nesu,,,,,,
yww,Pama-Nyungan,Karnic,Central Karnic,Western Central Karnic,Yandruwandhic,,,,,,,,,,,,
yyg,Pama-Nyungan,Southeastern Pama-Nyungan,North Coast Pama-Nyungan,Gumbaynggiric,,,,,,,,,,,,,
yyr,Pama-Nyungan,Paman,Southwest Pama,Coastal Southwest Paman,,,,,,,,,,,,,
yyu,Nuclear Torricelli,Wapei-Palei,Yau-Yis,,,,,,,,,,,,,,
yyz,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Nisoid,Nuclear Nisoid,Nasu-Nosu,Nesu-Nasu,Nasu-Gepu,Unclassified Nasu-Gepu,,,,,
yzg,Tai-Kadai,Kadaic,Eastern Kra,Buyang,Northern Buyang,,,,,,,,,,,,
yzk,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Southeastern Ngwi,Highland Phula,Phowa,Hlepho-Phukha,Khlula-Zokhuo,,,,,,,
zaa,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Northern Core Zapotec,,,,,,,,,,
zab,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Central Core Zapotec,,,,,,,,,,
zac,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Central Core Zapotec,,,,,,,,,,
zad,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Northern Core Zapotec,,,,,,,,,,
zae,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Northern Core Zapotec,,,,,,,,,,
zaf,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Central Core Zapotec,,,,,,,,,,
zag,Saharan,Eastern Saharan,,,,,,,,,,,,,,,
zah,Afro-Asiatic,Chadic,West Chadic,West Chadic B,West Chadic B.3,South Bauchi East,Guruntumic,Tala-Sho-Zangwal,,,,,,,,,
zai,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Central Core Zapotec,,,,,,,,,,
zaj,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Northeast Coastal Bantu,Ruvu,East Ruvu,Central East Ruvu,Kutu-Zaramo,,,,
zak,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Great Lakes Bantu,East Nyanza,Nyanza Mara,South Mara,,,,,
zal,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Nusoish,,,,,,,,,,,,
zam,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Southern Core Zapotec,Miahuatec,,,,,,,,,
zao,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Southern Core Zapotec,Miahuatec,,,,,,,,,
zaq,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Northern Core Zapotec,,,,,,,,,,
zar,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Northern Core Zapotec,,,,,,,,,,
zas,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Central Core Zapotec,,,,,,,,,,
zat,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Northern Core Zapotec,,,,,,,,,,
zau,Sino-Tibetan,Bodic,Bodish,West Bodish,Ladakhi-Balti,,,,,,,,,,,,
zav,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Northern Core Zapotec,,,,,,,,,,
zaw,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Central Core Zapotec,,,,,,,,,,
zax,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Southern Core Zapotec,,,,,,,,,,
zay,Gonga-Gimojan,Ometo,East Ometo,,,,,,,,,,,,,,
zaz,Afro-Asiatic,Chadic,West Chadic,West Chadic B,West Chadic B.3,South Bauchi West,Southwest South Bauchi,Zakse-Saya,,,,,,,,,
zbc,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,North Sarawakan,Berawan-Lower Baram,Berawan,Central-East Berawan,,,,,,,,,
zbe,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,North Sarawakan,Berawan-Lower Baram,Berawan,Central-East Berawan,,,,,,,,,
zbt,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Celebic,Eastern Celebic,Saluan-Banggai,Western Saluan-Banggai,Saluanic,,,,,,,,,
zbw,Austronesian,Nuclear Austronesian,Malayo-Polynesian,North Bornean Malayo-Polynesian,North Sarawakan,Berawan-Lower Baram,Berawan,,,,,,,,,,
zca,Otomanguean,Eastern Otomanguean,Popoloca-Zapotecan,Zapotecan,Zapotec,Core Zapotec,Southern Core Zapotec,,,,,,,,,,
zch,Tai-Kadai,Kam-Tai,Be-Tai,Daic,Northern Daic,Northern Tai,,,,,,,,,,,
zdj,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Northeast Coastal Bantu,Coastal NEC Bantu,Mijikenda-Pokomo-Comorian,Comorian Bantu,,,,,
zea,Indo-European,Germanic,Northwest Germanic,West Germanic,Franconian,Low Franconian,Macro-Dutch,Middle-Modern Dutch,Modern Dutch,,,,,,,,
zeg,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,Huon Gulf,South Huon Gulf,Buang,Mumeng,,,,,
zeh,Tai-Kadai,Kam-Tai,Be-Tai,Daic,Northern Daic,Northern Tai,,,,,,,,,,,
zen,Afro-Asiatic,Berber,Western Berber,,,,,,,,,,,,,,
zga,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Southern Tanzania Highlands Bantu,Kinga,,,,,,,
